date,4. close
2010-07-08,3.97
2010-07-09,4.04
2010-07-12,4.11
2010-07-13,4.3
2010-07-14,4.21
2010-07-15,4.16
2010-07-16,3.9
2010-07-19,3.98
2010-07-20,3.99
2010-07-21,3.94
2010-07-22,4.09
2010-07-23,4.02
2010-07-26,4.15
2010-07-27,4.16
2010-07-28,4.09
2010-07-29,4.12
2010-07-30,4.1
2010-08-02,4.19
2010-08-03,4.13
2010-08-04,4.14
2010-08-05,4.1
2010-08-06,4.06
2010-08-09,4.08
2010-08-10,4.0
2010-08-11,3.85
2010-08-12,3.87
2010-08-13,3.88
2010-08-16,3.87
2010-08-17,3.85
2010-08-18,3.86
2010-08-19,3.79
2010-08-20,3.75
2010-08-23,3.75
2010-08-24,3.71
2010-08-25,3.68
2010-08-26,3.66
2010-08-27,3.76
2010-08-30,3.67
2010-08-31,3.709
2010-09-01,3.8475
2010-09-02,3.88
2010-09-03,3.91
2010-09-07,3.83
2010-09-08,3.84
2010-09-09,3.91
2010-09-10,3.91
2010-09-13,3.99
2010-09-14,3.94
2010-09-15,3.92
2010-09-16,3.97
2010-09-17,3.95
2010-09-20,3.99
2010-09-21,3.94
2010-09-22,3.88
2010-09-23,3.8
2010-09-24,3.904
2010-09-27,3.87
2010-09-28,3.8825
2010-09-29,3.92
2010-09-30,3.91
2010-10-01,4.09
2010-10-04,4.03
2010-10-05,4.13
2010-10-06,4.1
2010-10-07,4.18
2010-10-08,4.19
2010-10-11,4.18
2010-10-12,4.24
2010-10-13,4.25
2010-10-14,4.06
2010-10-15,3.95
2010-10-18,4.17
2010-10-19,4.06
2010-10-20,4.11
2010-10-21,4.07
2010-10-22,4.11
2010-10-25,4.21
2010-10-26,4.18
2010-10-27,4.17
2010-10-28,4.17
2010-10-29,4.17
2010-11-01,4.15
2010-11-02,4.17
2010-11-03,4.19
2010-11-04,4.33
2010-11-05,4.49
2010-11-08,4.438
2010-11-09,4.3
2010-11-10,4.42
2010-11-11,4.36
2010-11-12,4.29
2010-11-15,4.32
2010-11-16,4.22
2010-11-17,4.19
2010-11-18,4.3
2010-11-19,4.268
2010-11-22,4.18
2010-11-23,4.1
2010-11-24,4.168
2010-11-26,4.11
2010-11-29,4.15
2010-11-30,4.2
2010-12-01,4.3
2010-12-02,4.42
2010-12-03,4.45
2010-12-06,4.45
2010-12-07,4.62
2010-12-08,4.64
2010-12-09,4.6875
2010-12-10,4.77
2010-12-13,4.81
2010-12-14,4.69
2010-12-15,4.59
2010-12-16,4.5865
2010-12-17,4.7
2010-12-20,4.71
2010-12-21,4.74
2010-12-22,4.73
2010-12-23,4.68
2010-12-27,4.77
2010-12-28,4.78
2010-12-29,4.77
2010-12-30,4.76
2010-12-31,4.73
2011-01-03,4.9
2011-01-04,4.9
2011-01-05,4.97
2011-01-06,4.95
2011-01-07,4.94
2011-01-10,4.91
2011-01-11,4.94
2011-01-12,5.08
2011-01-13,5.04
2011-01-14,5.13
2011-01-18,4.8
2011-01-19,4.76
2011-01-20,4.8
2011-01-21,4.89
2011-01-24,4.86
2011-01-25,4.82
2011-01-26,4.81
2011-01-27,4.83
2011-01-28,4.72
2011-01-31,4.82
2011-02-01,4.9
2011-02-02,4.85
2011-02-03,4.81
2011-02-04,4.82
2011-02-07,4.9
2011-02-08,4.89
2011-02-09,4.84
2011-02-10,4.78
2011-02-11,4.88
2011-02-14,4.91
2011-02-15,4.91
2011-02-16,4.9
2011-02-17,4.94
2011-02-18,4.91
2011-02-22,4.69
2011-02-23,4.7
2011-02-24,4.69
2011-02-25,4.7
2011-02-28,4.68
2011-03-01,4.57
2011-03-02,4.6
2011-03-03,4.68
2011-03-04,4.54
2011-03-07,4.52
2011-03-08,4.64
2011-03-09,4.65
2011-03-10,4.54
2011-03-11,4.57
2011-03-14,4.54
2011-03-15,4.44
2011-03-16,4.39
2011-03-17,4.45
2011-03-18,4.5
2011-03-21,4.4325
2011-03-22,4.42
2011-03-23,4.4
2011-03-24,4.43
2011-03-25,4.46
2011-03-28,4.43
2011-03-29,4.45
2011-03-30,4.45
2011-03-31,4.42
2011-04-01,4.45
2011-04-04,4.43
2011-04-05,4.47
2011-04-06,4.59
2011-04-07,4.58
2011-04-08,4.56
2011-04-11,4.53
2011-04-12,4.55
2011-04-13,4.5
2011-04-14,4.43
2011-04-15,4.42
2011-04-18,4.42
2011-04-19,4.53
2011-04-20,4.57
2011-04-21,4.55
2011-04-25,4.52
2011-04-26,4.51
2011-04-27,4.51
2011-04-28,4.59
2011-04-29,4.59
2011-05-02,4.49
2011-05-03,4.52
2011-05-04,4.515
2011-05-05,4.48
2011-05-06,4.52
2011-05-09,44.16
2011-05-10,44.2
2011-05-11,42.92
2011-05-12,42.42
2011-05-13,41.53
2011-05-16,41.19
2011-05-17,41.54
2011-05-18,41.24
2011-05-19,41.38
2011-05-20,41.02
2011-05-23,40.16
2011-05-24,40.51
2011-05-25,40.33
2011-05-26,40.22
2011-05-27,40.97
2011-05-31,41.15
2011-06-01,39.65
2011-06-02,40.01
2011-06-03,39.85
2011-06-06,38.07
2011-06-07,37.58
2011-06-08,36.81
2011-06-09,37.77
2011-06-10,37.92
2011-06-13,39.17
2011-06-14,38.78
2011-06-15,38.0
2011-06-16,37.63
2011-06-17,38.3
2011-06-20,38.16
2011-06-21,39.31
2011-06-22,39.51
2011-06-23,39.41
2011-06-24,39.59
2011-06-27,39.99
2011-06-28,40.15
2011-06-29,41.5
2011-06-30,41.64
2011-07-01,42.88
2011-07-05,42.57
2011-07-06,42.01
2011-07-07,42.63
2011-07-08,42.03
2011-07-11,39.79
2011-07-12,39.07
2011-07-13,39.47
2011-07-14,39.02
2011-07-15,38.38
2011-07-18,37.74
2011-07-19,38.02
2011-07-20,38.62
2011-07-21,40.32
2011-07-22,40.26
2011-07-25,39.91
2011-07-26,39.715
2011-07-27,38.27
2011-07-28,38.18
2011-07-29,38.34
2011-08-01,38.48
2011-08-02,37.04
2011-08-03,37.26
2011-08-04,34.81
2011-08-05,33.44
2011-08-08,27.95
2011-08-09,31.82
2011-08-10,28.49
2011-08-11,30.29
2011-08-12,29.85
2011-08-15,31.27
2011-08-16,29.94
2011-08-17,29.85
2011-08-18,27.98
2011-08-19,26.77
2011-08-22,26.06
2011-08-23,27.32
2011-08-24,28.45
2011-08-25,29.83
2011-08-26,29.84
2011-08-29,31.29
2011-08-30,30.94
2011-08-31,31.05
2011-09-01,30.0
2011-09-02,28.4
2011-09-06,27.7
2011-09-07,28.98
2011-09-08,27.98
2011-09-09,26.74
2011-09-12,26.96
2011-09-13,27.05
2011-09-14,27.39
2011-09-15,28.59
2011-09-16,28.99
2011-09-19,27.71
2011-09-20,26.93
2011-09-21,25.52
2011-09-22,23.96
2011-09-23,24.98
2011-09-26,26.72
2011-09-27,26.99
2011-09-28,25.92
2011-09-29,26.9
2011-09-30,25.615
2011-10-03,23.11
2011-10-04,24.39
2011-10-05,24.71
2011-10-06,26.02
2011-10-07,24.63
2011-10-10,26.49
2011-10-11,27.84
2011-10-12,29.2
2011-10-13,27.64
2011-10-14,28.4
2011-10-17,27.93
2011-10-18,29.88
2011-10-19,29.39
2011-10-20,30.08
2011-10-21,30.3
2011-10-24,31.6
2011-10-25,30.9
2011-10-26,31.15
2011-10-27,33.77
2011-10-28,34.16
2011-10-31,31.59
2011-11-01,29.17
2011-11-02,29.83
2011-11-03,30.78
2011-11-04,30.34
2011-11-07,30.55
2011-11-08,31.42
2011-11-09,28.85
2011-11-10,28.63
2011-11-11,29.33
2011-11-14,28.38
2011-11-15,28.02
2011-11-16,26.86
2011-11-17,26.0
2011-11-18,26.28
2011-11-21,25.0
2011-11-22,24.46
2011-11-23,23.51
2011-11-25,23.63
2011-11-28,25.05
2011-11-29,25.24
2011-11-30,27.48
2011-12-01,26.99
2011-12-02,28.17
2011-12-05,29.83
2011-12-06,29.75
2011-12-07,29.83
2011-12-08,27.75
2011-12-09,28.77
2011-12-12,27.22
2011-12-13,26.9
2011-12-14,26.05
2011-12-15,25.915
2011-12-16,26.03
2011-12-19,24.82
2011-12-20,25.95
2011-12-21,26.1
2011-12-22,27.65
2011-12-23,27.46
2011-12-27,26.9
2011-12-28,26.13
2011-12-29,26.76
2011-12-30,26.31
2012-01-03,28.33
2012-01-04,28.17
2012-01-05,28.51
2012-01-06,28.55
2012-01-09,29.08
2012-01-10,30.0
2012-01-11,31.27
2012-01-12,31.6
2012-01-13,30.74
2012-01-17,28.215
2012-01-18,29.03
2012-01-19,29.33
2012-01-20,29.64
2012-01-23,29.85
2012-01-24,29.9
2012-01-25,29.96
2012-01-26,30.38
2012-01-27,30.87
2012-01-30,30.23
2012-01-31,30.72
2012-02-01,31.6
2012-02-02,31.99
2012-02-03,33.54
2012-02-06,33.3
2012-02-07,33.07
2012-02-08,34.23
2012-02-09,33.66
2012-02-10,32.925
2012-02-13,32.88
2012-02-14,32.08
2012-02-15,31.72
2012-02-16,32.71
2012-02-17,32.92
2012-02-21,33.36
2012-02-22,32.36
2012-02-23,32.71
2012-02-24,32.35
2012-02-27,32.93
2012-02-28,33.48
2012-02-29,33.32
2012-03-01,34.13
2012-03-02,34.1
2012-03-05,33.68
2012-03-06,32.12
2012-03-07,33.24
2012-03-08,34.0
2012-03-09,34.2
2012-03-12,34.29
2012-03-13,36.45
2012-03-14,35.21
2012-03-15,36.27
2012-03-16,36.69
2012-03-19,37.17
2012-03-20,38.08
2012-03-21,37.8
2012-03-22,36.9
2012-03-23,37.135
2012-03-26,37.43
2012-03-27,36.78
2012-03-28,37.06
2012-03-29,36.51
2012-03-30,36.55
2012-04-02,36.87
2012-04-03,36.37
2012-04-04,35.04
2012-04-05,34.79
2012-04-09,33.97
2012-04-10,32.86
2012-04-11,33.585
2012-04-12,34.625
2012-04-13,33.41
2012-04-16,34.0
2012-04-17,35.08
2012-04-18,35.08
2012-04-19,34.85
2012-04-20,33.89
2012-04-23,33.25
2012-04-24,33.42
2012-04-25,33.68
2012-04-26,33.88
2012-04-27,33.5
2012-04-30,33.045
2012-05-01,33.6
2012-05-02,32.7
2012-05-03,32.48
2012-05-04,31.6
2012-05-07,31.67
2012-05-08,31.32
2012-05-09,30.45
2012-05-10,30.65
2012-05-11,29.35
2012-05-14,28.14
2012-05-15,27.79
2012-05-16,26.92
2012-05-17,26.41
2012-05-18,26.01
2012-05-21,26.25
2012-05-22,26.92
2012-05-23,27.15
2012-05-24,26.66
2012-05-25,26.47
2012-05-29,27.02
2012-05-30,26.0
2012-05-31,26.51
2012-06-01,25.39
2012-06-04,24.82
2012-06-05,25.75
2012-06-06,27.14
2012-06-07,26.91
2012-06-08,27.77
2012-06-11,26.48
2012-06-12,27.62
2012-06-13,27.67
2012-06-14,27.91
2012-06-15,28.31
2012-06-18,27.55
2012-06-19,28.5
2012-06-20,28.86
2012-06-21,27.83
2012-06-22,27.99
2012-06-25,26.75
2012-06-26,26.73
2012-06-27,27.1
2012-06-28,26.39
2012-06-29,27.41
2012-07-02,27.46
2012-07-03,27.65
2012-07-05,26.84
2012-07-06,26.36
2012-07-09,26.11
2012-07-10,25.88
2012-07-11,25.87
2012-07-12,25.28
2012-07-13,26.65
2012-07-16,26.81
2012-07-17,27.38
2012-07-18,27.1
2012-07-19,26.59
2012-07-20,25.87
2012-07-23,25.34
2012-07-24,25.24
2012-07-25,25.79
2012-07-26,26.28
2012-07-27,27.3
2012-07-30,27.14
2012-07-31,27.13
2012-08-01,26.78
2012-08-02,26.18
2012-08-03,27.4
2012-08-06,28.56
2012-08-07,28.89
2012-08-08,28.86
2012-08-09,28.86
2012-08-10,28.9
2012-08-13,28.78
2012-08-14,28.77
2012-08-15,28.74
2012-08-16,28.82
2012-08-17,29.03
2012-08-20,29.98
2012-08-21,30.73
2012-08-22,30.49
2012-08-23,29.585
2012-08-24,29.83
2012-08-27,29.69
2012-08-28,29.34
2012-08-29,29.91
2012-08-30,29.65
2012-08-31,29.71
2012-09-04,29.7
2012-09-05,29.77
2012-09-06,31.12
2012-09-07,32.07
2012-09-10,31.83
2012-09-11,32.66
2012-09-12,33.05
2012-09-13,34.45
2012-09-14,34.79
2012-09-17,34.06
2012-09-18,33.94
2012-09-19,34.18
2012-09-20,33.81
2012-09-21,33.67
2012-09-24,33.49
2012-09-25,32.86
2012-09-26,32.51
2012-09-27,32.97
2012-09-28,32.72
2012-10-01,32.75
2012-10-02,33.26
2012-10-03,34.06
2012-10-04,34.96
2012-10-05,34.77
2012-10-08,34.78
2012-10-09,34.6
2012-10-10,35.14
2012-10-11,35.52
2012-10-12,34.75
2012-10-15,36.66
2012-10-16,37.25
2012-10-17,38.43
2012-10-18,38.42
2012-10-19,37.16
2012-10-22,37.72
2012-10-23,36.89
2012-10-24,37.3
2012-10-25,37.41
2012-10-26,36.6
2012-10-31,37.39
2012-11-01,37.95
2012-11-02,37.6
2012-11-05,37.32
2012-11-06,38.47
2012-11-07,36.05
2012-11-08,36.0
2012-11-09,35.93
2012-11-12,36.42
2012-11-13,36.16
2012-11-14,35.02
2012-11-15,35.21
2012-11-16,34.98
2012-11-19,36.1
2012-11-20,36.0
2012-11-21,35.77
2012-11-23,36.03
2012-11-26,35.57
2012-11-27,35.04
2012-11-28,35.07
2012-11-29,35.21
2012-11-30,34.57
2012-12-03,34.22
2012-12-04,34.29
2012-12-05,36.46
2012-12-06,37.02
2012-12-07,37.64
2012-12-10,37.19
2012-12-11,37.0
2012-12-12,37.53
2012-12-13,37.29
2012-12-14,37.6
2012-12-17,39.15
2012-12-18,39.46
2012-12-19,39.45
2012-12-20,40.17
2012-12-21,39.49
2012-12-24,39.38
2012-12-26,39.55
2012-12-27,39.25
2012-12-28,39.01
2012-12-31,39.56
2013-01-02,41.25
2013-01-03,41.39
2013-01-04,42.4298
2013-01-07,42.47
2013-01-08,42.46
2013-01-09,42.04
2013-01-10,42.83
2013-01-11,42.34
2013-01-14,42.22
2013-01-15,42.57
2013-01-16,42.48
2013-01-17,41.24
2013-01-18,41.66
2013-01-22,41.78
2013-01-23,42.02
2013-01-24,42.8
2013-01-25,42.91
2013-01-28,42.34
2013-01-29,42.16
2013-01-30,41.95
2013-01-31,42.16
2013-02-01,43.02
2013-02-04,42.21
2013-02-05,42.92
2013-02-06,43.05
2013-02-07,42.87
2013-02-08,42.68
2013-02-11,43.15
2013-02-12,44.35
2013-02-13,44.0
2013-02-14,44.32
2013-02-15,43.84
2013-02-19,44.5
2013-02-20,43.22
2013-02-21,42.35
2013-02-22,42.79
2013-02-25,41.15
2013-02-26,41.29
2013-02-27,42.16
2013-02-28,41.97
2013-03-01,42.11
2013-03-04,42.94
2013-03-05,43.6
2013-03-06,44.58
2013-03-07,45.0
2013-03-08,46.68
2013-03-11,47.6
2013-03-12,46.95
2013-03-13,46.97
2013-03-14,47.46
2013-03-15,47.26
2013-03-18,46.24
2013-03-19,45.79
2013-03-20,46.09
2013-03-21,45.23
2013-03-22,45.23
2013-03-25,44.49
2013-03-26,44.83
2013-03-27,44.46
2013-03-28,44.24
2013-04-01,43.79
2013-04-02,44.11
2013-04-03,42.5
2013-04-04,42.77
2013-04-05,43.01
2013-04-08,43.56
2013-04-09,43.89
2013-04-10,45.06
2013-04-11,44.87
2013-04-12,44.78
2013-04-15,44.87
2013-04-16,46.66
2013-04-17,45.74
2013-04-18,45.09
2013-04-19,45.03
2013-04-22,45.15
2013-04-23,46.46
2013-04-24,47.12
2013-04-25,47.11
2013-04-26,46.92
2013-04-29,46.82
2013-04-30,46.66
2013-05-01,45.87
2013-05-02,46.54
2013-05-03,46.97
2013-05-06,47.48
2013-05-07,48.11
2013-05-08,49.29
2013-05-09,48.6
2013-05-10,48.75
2013-05-13,48.92
2013-05-14,50.09
2013-05-15,51.34
2013-05-16,50.61
2013-05-17,51.45
2013-05-20,51.6
2013-05-21,51.66
2013-05-22,51.0
2013-05-23,50.53
2013-05-24,50.52
2013-05-28,51.79
2013-05-29,52.28
2013-05-30,53.27
2013-05-31,51.99
2013-06-03,51.96
2013-06-04,51.23
2013-06-05,50.03
2013-06-06,50.83
2013-06-07,51.6
2013-06-10,51.93
2013-06-11,49.95
2013-06-12,49.44
2013-06-13,50.29
2013-06-14,49.22
2013-06-17,49.36
2013-06-18,50.01
2013-06-19,49.53
2013-06-20,47.9
2013-06-21,46.87
2013-06-24,45.44
2013-06-25,47.0
2013-06-26,47.61
2013-06-27,48.28
2013-06-28,47.97
2013-07-01,48.25
2013-07-02,48.15
2013-07-03,47.67
2013-07-05,48.53
2013-07-08,49.52
2013-07-09,50.21
2013-07-10,49.63
2013-07-11,50.04
2013-07-12,50.81
2013-07-15,51.81
2013-07-16,51.83
2013-07-17,51.79
2013-07-18,52.69
2013-07-19,52.35
2013-07-22,53.0
2013-07-23,52.88
2013-07-24,52.19
2013-07-25,52.66
2013-07-26,52.21
2013-07-29,51.64
2013-07-30,51.78
2013-07-31,52.14
2013-08-01,52.86
2013-08-02,53.0
2013-08-05,52.87
2013-08-06,51.48
2013-08-07,51.5
2013-08-08,51.78
2013-08-09,51.32
2013-08-12,50.9
2013-08-13,51.77
2013-08-14,51.59
2013-08-15,50.86
2013-08-16,50.35
2013-08-19,49.33
2013-08-20,49.92
2013-08-21,49.16
2013-08-22,49.91
2013-08-23,49.83
2013-08-26,49.6
2013-08-27,48.24
2013-08-28,48.31
2013-08-29,48.47
2013-08-30,48.33
2013-09-03,49.37
2013-09-04,49.6
2013-09-05,49.86
2013-09-06,49.22
2013-09-09,50.09
2013-09-10,51.09
2013-09-11,50.73
2013-09-12,50.26
2013-09-13,50.49
2013-09-16,51.0
2013-09-17,51.2
2013-09-18,52.21
2013-09-19,51.95
2013-09-20,51.21
2013-09-23,49.57
2013-09-24,48.96
2013-09-25,49.26
2013-09-26,48.93
2013-09-27,48.89
2013-09-30,48.51
2013-10-01,48.6
2013-10-02,48.71
2013-10-03,48.4
2013-10-04,49.14
2013-10-07,48.18
2013-10-08,47.67
2013-10-09,47.95
2013-10-10,49.27
2013-10-11,49.22
2013-10-14,49.6
2013-10-15,48.86
2013-10-16,50.84
2013-10-17,51.12
2013-10-18,51.15
2013-10-21,51.03
2013-10-22,50.76
2013-10-23,50.19
2013-10-24,50.15
2013-10-25,50.06
2013-10-28,50.15
2013-10-29,50.22
2013-10-30,49.89
2013-10-31,48.78
2013-11-01,48.74
2013-11-04,48.63
2013-11-05,48.38
2013-11-06,48.62
2013-11-07,48.35
2013-11-08,49.94
2013-11-11,50.17
2013-11-12,49.52
2013-11-13,49.99
2013-11-14,50.21
2013-11-15,50.4
2013-11-18,50.79
2013-11-19,51.17
2013-11-20,50.77
2013-11-21,51.73
2013-11-22,52.41
2013-11-25,53.29
2013-11-26,53.01
2013-11-27,53.05
2013-11-29,52.92
2013-12-02,52.62
2013-12-03,52.13
2013-12-04,52.04
2013-12-05,51.06
2013-12-06,51.49
2013-12-09,52.11
2013-12-10,51.74
2013-12-11,50.71
2013-12-12,50.91
2013-12-13,50.97
2013-12-16,50.9
2013-12-17,50.69
2013-12-18,51.96
2013-12-19,51.88
2013-12-20,52.21
2013-12-23,52.41
2013-12-24,52.43
2013-12-26,52.35
2013-12-27,52.26
2013-12-30,51.92
2013-12-31,52.11
2014-01-02,52.27
2014-01-03,53.4
2014-01-06,53.81
2014-01-07,54.18
2014-01-08,54.81
2014-01-09,55.2
2014-01-10,54.72
2014-01-13,53.72
2014-01-14,53.95
2014-01-15,54.99
2014-01-16,52.6
2014-01-17,52.27
2014-01-21,51.85
2014-01-22,51.9
2014-01-23,50.72
2014-01-24,49.33
2014-01-27,48.81
2014-01-28,49.6
2014-01-29,48.08
2014-01-30,48.3
2014-01-31,47.43
2014-02-03,46.34
2014-02-04,46.78
2014-02-05,47.06
2014-02-06,48.25
2014-02-07,49.34
2014-02-10,49.32
2014-02-11,49.66
2014-02-12,49.96
2014-02-13,49.86
2014-02-14,49.52
2014-02-18,49.38
2014-02-19,48.19
2014-02-20,48.13
2014-02-21,48.26
2014-02-24,48.98
2014-02-25,48.4
2014-02-26,48.32
2014-02-27,48.69
2014-02-28,48.63
2014-03-03,47.61
2014-03-04,48.83
2014-03-05,49.42
2014-03-06,49.71
2014-03-07,49.62
2014-03-10,49.57
2014-03-11,48.43
2014-03-12,47.98
2014-03-13,47.33
2014-03-14,46.88
2014-03-17,47.73
2014-03-18,48.14
2014-03-19,48.94
2014-03-20,50.22
2014-03-21,50.08
2014-03-24,50.05
2014-03-25,50.3
2014-03-26,50.16
2014-03-27,47.45
2014-03-28,47.25
2014-03-31,47.6
2014-04-01,47.8
2014-04-02,48.24
2014-04-03,47.68
2014-04-04,47.11
2014-04-07,46.55
2014-04-08,46.6
2014-04-09,47.16
2014-04-10,46.23
2014-04-11,45.68
2014-04-14,47.67
2014-04-15,48.31
2014-04-16,48.18
2014-04-17,48.22
2014-04-21,47.84
2014-04-22,48.02
2014-04-23,48.4
2014-04-24,48.33
2014-04-25,47.75
2014-04-28,47.3
2014-04-29,48.16
2014-04-30,47.91
2014-05-01,47.76
2014-05-02,47.73
2014-05-05,47.18
2014-05-06,46.36
2014-05-07,46.7
2014-05-08,47.14
2014-05-09,46.99
2014-05-12,47.27
2014-05-13,47.42
2014-05-14,47.12
2014-05-15,46.52
2014-05-16,46.44
2014-05-19,46.77
2014-05-20,46.55
2014-05-21,46.85
2014-05-22,47.14
2014-05-23,47.29
2014-05-27,47.57
2014-05-28,47.32
2014-05-29,47.28
2014-05-30,47.57
2014-06-02,47.76
2014-06-03,48.19
2014-06-04,47.88
2014-06-05,48.63
2014-06-06,48.93
2014-06-09,49.58
2014-06-10,49.33
2014-06-11,48.81
2014-06-12,48.27
2014-06-13,47.59
2014-06-16,47.64
2014-06-17,47.79
2014-06-18,47.93
2014-06-19,47.56
2014-06-20,47.34
2014-06-23,48.06
2014-06-24,47.81
2014-06-25,47.82
2014-06-26,47.23
2014-06-27,47.14
2014-06-30,47.1
2014-07-01,47.46
2014-07-02,48.01
2014-07-03,48.24
2014-07-07,47.98
2014-07-08,47.42
2014-07-09,47.38
2014-07-10,46.9
2014-07-11,47.0
2014-07-14,48.42
2014-07-15,49.29
2014-07-16,49.82
2014-07-17,49.18
2014-07-18,49.56
2014-07-21,49.35
2014-07-22,49.6
2014-07-23,50.18
2014-07-24,50.09
2014-07-25,50.03
2014-07-28,49.7
2014-07-29,49.42
2014-07-30,50.0
2014-07-31,48.91
2014-08-01,48.1
2014-08-04,48.34
2014-08-05,47.89
2014-08-06,48.14
2014-08-07,48.06
2014-08-08,48.45
2014-08-11,48.39
2014-08-12,48.44
2014-08-13,48.75
2014-08-14,49.13
2014-08-15,48.72
2014-08-18,49.51
2014-08-19,49.7
2014-08-20,49.8
2014-08-21,51.07
2014-08-22,50.93
2014-08-25,51.63
2014-08-26,52.13
2014-08-27,51.86
2014-08-28,51.39
2014-08-29,51.65
2014-09-02,51.96
2014-09-03,52.23
2014-09-04,52.47
2014-09-05,52.3
2014-09-08,52.05
2014-09-09,51.26
2014-09-10,51.83
2014-09-11,52.23
2014-09-12,52.38
2014-09-15,52.31
2014-09-16,52.36
2014-09-17,52.39
2014-09-18,53.66
2014-09-19,53.48
2014-09-22,53.04
2014-09-23,52.84
2014-09-24,53.26
2014-09-25,51.96
2014-09-26,52.49
2014-09-29,52.05
2014-09-30,51.82
2014-10-01,51.1
2014-10-02,51.25
2014-10-03,52.32
2014-10-06,52.28
2014-10-07,51.27
2014-10-08,52.54
2014-10-09,51.14
2014-10-10,50.11
2014-10-13,49.9
2014-10-14,51.47
2014-10-15,49.68
2014-10-16,49.75
2014-10-17,50.07
2014-10-20,50.53
2014-10-21,51.27
2014-10-22,50.7
2014-10-23,51.41
2014-10-24,51.8
2014-10-27,51.59
2014-10-28,52.44
2014-10-29,52.65
2014-10-30,53.15
2014-10-31,53.53
2014-11-03,53.47
2014-11-04,53.19
2014-11-05,54.02
2014-11-06,53.99
2014-11-07,53.75
2014-11-10,53.89
2014-11-11,53.81
2014-11-12,53.42
2014-11-13,53.44
2014-11-14,53.38
2014-11-17,53.57
2014-11-18,53.81
2014-11-19,53.66
2014-11-20,53.52
2014-11-21,53.66
2014-11-24,54.4
2014-11-25,54.33
2014-11-26,54.13
2014-11-28,53.97
2014-12-01,53.35
2014-12-02,54.36
2014-12-03,55.21
2014-12-04,55.18
2014-12-05,56.08
2014-12-08,56.37
2014-12-09,55.85
2014-12-10,54.47
2014-12-11,54.51
2014-12-12,53.4
2014-12-15,52.79
2014-12-16,51.17
2014-12-17,52.45
2014-12-18,54.1
2014-12-19,54.01
2014-12-22,53.96
2014-12-23,54.42
2014-12-24,54.54
2014-12-26,54.43
2014-12-29,54.73
2014-12-30,54.84
2014-12-31,54.11
2015-01-02,54.26
2015-01-05,52.55
2015-01-06,50.7
2015-01-07,51.17
2015-01-08,51.94
2015-01-09,50.78
2015-01-12,50.38
2015-01-13,50.02
2015-01-14,49.05
2015-01-15,47.23
2015-01-16,47.61
2015-01-20,47.26
2015-01-21,47.74
2015-01-22,49.57
